803163,31,27341,79228,3
803163,31,27341,55452,2
803163,31,27341,49438,4
803163,31,27341,82403,1
803163,31,27341,7906,1
803163,31,27341,55494,4
803163,31,27341,19197,4
803163,31,59125,50471,2
803163,31,59125,79228,1
803163,31,59125,55452,2
803163,31,59125,55494,1
803163,31,59125,19197,4
803163,31,55452,50471,1
803163,31,55452,79228,3
803163,31,55452,59125,1
803163,31,55452,59115,1
803163,31,55452,19197,1
803163,31,49438,20529,3
803163,31,49438,50471,2
803163,31,49438,79228,1
803163,31,49438,82403,4
803163,31,49438,55494,1
803163,31,49438,19197,2
803163,31,59115,79228,1
803163,31,59115,19188,1
803163,31,82403,20529,1
803163,31,82403,50471,1
803163,31,82403,79228,5
803163,31,82403,49438,2
803163,31,82403,55494,4
803163,31,82403,19197,1
803163,31,58376,20529,4
803163,31,58376,50471,1
803163,31,58376,59125,2
803163,31,58376,49438,1
803163,31,58376,59115,1
803163,31,58376,7906,2
803163,31,58376,55494,1
803163,31,7906,50471,2
803163,31,7906,27341,1
803163,31,7906,58376,4
803163,31,7906,19188,1
803163,31,55494,20529,2
803163,31,55494,50471,1
803163,31,55494,27341,5
803163,31,55494,49438,2
803163,31,55494,82403,2
803163,31,55494,58376,1
803163,31,55494,19188,2
803163,31,55494,19197,11
803163,31,19188,20529,1
803163,31,19188,58376,2
803163,31,19188,7906,1
803163,31,19188,55494,4
803163,31,19188,19197,1
803163,31,19197,20529,2
803163,31,19197,79228,0
803163,31,19197,27341,5
803163,31,19197,59125,4
803163,31,19197,49438,2
803163,31,19197,55494,9
803163,31,19197,50471,3
803163,31,19197,55452,1
803163,31,19197,82403,4
803163,31,19197,19188,1
803163,45,28221,13164,1
803163,45,28221,90517,1
803163,45,28221,18804,1
803163,45,28221,38297,1
803163,45,19341,42744,3
803163,45,19341,19569,1
803163,45,19341,28499,5
803163,45,19341,13164,5
803163,45,19341,20141,12
803163,45,19341,18804,3
803163,45,19341,19236,8
803163,45,19341,83283,3
803163,45,19341,18665,2
803163,45,19341,38297,4
803163,45,42744,19569,3
803163,45,42744,13164,1
803163,45,42744,21246,1
803163,45,42744,90517,4
803163,45,42744,20141,7
803163,45,42744,83283,1
803163,45,42744,18665,2
803163,45,42744,19341,8
803163,45,42744,28499,7
803163,45,42744,19236,3
803163,45,42744,38297,2
803163,45,13164,28221,1
803163,45,13164,19341,5
803163,45,13164,19569,1
803163,45,13164,28499,8
803163,45,13164,20141,4
803163,45,13164,19236,2
803163,45,13164,83283,3
803163,45,13164,18665,3
803163,45,13164,38297,7
803163,45,19569,19341,1
803163,45,19569,13164,3
803163,45,19569,28499,9
803163,45,19569,90517,1
803163,45,19569,21246,2
803163,45,19569,20141,1
803163,45,19569,18804,2
803163,45,19569,83283,1
803163,45,19569,18665,1
803163,45,28499,28221,1
803163,45,28499,42744,1
803163,45,28499,13164,4
803163,45,28499,19569,6
803163,45,28499,90517,6
803163,45,28499,21246,4
803163,45,28499,20141,8
803163,45,28499,83283,2
803163,45,28499,18665,3
803163,45,28499,18804,1
803163,45,28499,38297,14
803163,45,21246,28499,2
803163,45,21246,90517,2
803163,45,21246,20141,1
803163,45,21246,38297,4
803163,45,21246,18665,6
803163,45,90517,42744,3
803163,45,90517,13164,1
803163,45,90517,19569,3
803163,45,90517,21246,1
803163,45,90517,20141,1
803163,45,90517,83283,1
803163,45,90517,18665,4
803163,45,90517,19341,1
803163,45,90517,28499,2
803163,45,90517,18804,2
803163,45,90517,19236,4
803163,45,90517,38297,2
803163,45,20141,19341,11
803163,45,20141,42744,2
803163,45,20141,19569,3
803163,45,20141,28499,11
803163,45,20141,13164,10
803163,45,20141,90517,4
803163,45,20141,21246,4
803163,45,20141,18665,3
803163,45,20141,38297,3
803163,45,18804,13164,1
803163,45,18804,28499,2
803163,45,18804,90517,2
803163,45,18804,38297,1
803163,45,19236,19341,10
803163,45,19236,42744,7
803163,45,19236,28499,2
803163,45,19236,13164,1
803163,45,19236,19569,2
803163,45,19236,20141,1
803163,45,19236,18665,1
803163,45,83283,28221,1
803163,45,83283,42744,2
803163,45,83283,28499,1
803163,45,83283,90517,2
803163,45,83283,20141,1
803163,45,83283,18804,0
803163,45,83283,38297,2
803163,45,38297,28221,1
803163,45,38297,42744,2
803163,45,38297,19569,2
803163,45,38297,13164,7
803163,45,38297,90517,1
803163,45,38297,21246,3
803163,45,38297,20141,9
803163,45,38297,83283,2
803163,45,38297,18665,1
803163,45,38297,19341,2
803163,45,38297,28499,6
803163,45,18665,19341,4
803163,45,18665,42744,5
803163,45,18665,13164,2
803163,45,18665,19569,1
803163,45,18665,28499,4
803163,45,18665,21246,3
803163,45,18665,90517,3
803163,45,18665,20141,7
803163,45,18665,38297,1
803164,110,12150,61858,2
803164,110,12150,11735,3
803164,110,12150,9047,3
803164,110,12150,82660,6
803164,110,12150,50089,3
803164,110,12150,39487,3
803164,110,12150,12813,3
803164,110,12150,61595,13
803164,110,12150,26900,1
803164,110,12150,19568,6
803164,110,12150,20208,7
803164,110,61858,82660,1
803164,110,61858,20208,1
803164,110,82660,12150,8
803164,110,82660,9047,5
803164,110,82660,50089,2
803164,110,82660,39487,2
803164,110,82660,12813,3
803164,110,82660,61595,2
803164,110,82660,26900,1
803164,110,82660,20208,2
803164,110,82660,19568,6
803164,110,11735,12150,4
803164,110,11735,12813,1
803164,110,9047,61858,1
803164,110,9047,105666,2
803164,110,9047,12150,6
803164,110,9047,82660,4
803164,110,9047,50089,3
803164,110,9047,12813,5
803164,110,9047,39487,1
803164,110,9047,61595,2
803164,110,9047,19568,0
803164,110,9047,20208,3
803164,110,69960,82660,1
803164,110,69960,50089,3
803164,110,69960,61595,1
803164,110,69960,20208,1
803164,110,50089,12150,8
803164,110,50089,82660,3
803164,110,50089,11735,1
803164,110,50089,9047,6
803164,110,50089,69960,1
803164,110,50089,105666,1
803164,110,50089,12813,1
803164,110,50089,61595,2
803164,110,50089,20208,2
803164,110,50089,19568,2
803164,110,105666,12150,1
803164,110,105666,69960,1
803164,110,105666,50089,4
803164,110,105666,12813,4
803164,110,105666,61595,6
803164,110,39487,12150,2
803164,110,39487,82660,2
803164,110,39487,105666,1
803164,110,39487,12813,1
803164,110,39487,61595,3
803164,110,39487,19568,7
803164,110,39487,20208,2
803164,110,12813,61858,1
803164,110,12813,82660,4
803164,110,12813,9047,4
803164,110,12813,105666,1
803164,110,12813,12813,0
803164,110,12813,20208,1
803164,110,61595,61858,1
803164,110,61595,11735,1
803164,110,61595,9047,1
803164,110,61595,69960,1
803164,110,61595,105666,2
803164,110,61595,12150,11
803164,110,61595,82660,6
803164,110,61595,39487,4
803164,110,61595,12813,1
803164,110,61595,19568,10
803164,110,61595,20208,8
803164,110,61595,26900,1
803164,110,26900,61858,1
803164,110,26900,69960,0
803164,110,26900,50089,1
803164,110,19568,12150,5
803164,110,19568,61858,4
803164,110,19568,9047,7
803164,110,19568,50089,2
803164,110,19568,105666,1
803164,110,19568,39487,5
803164,110,19568,61595,6
803164,110,19568,20208,7
803164,110,20208,61858,1
803164,110,20208,9047,2
803164,110,20208,12150,3
803164,110,20208,82660,3
803164,110,20208,50089,3
803164,110,20208,39487,1
803164,110,20208,12813,1
803164,110,20208,61595,8
803164,110,20208,19568,6
803164,14,84583,171287,3
803164,14,84583,112338,1
803164,14,84583,15157,3
803164,14,84583,103912,2
803164,14,84583,56979,7
803164,14,84583,54861,6
803164,14,84583,39155,5
803164,14,84583,57328,1
803164,14,84583,38454,3
803164,14,84583,26793,1
803164,14,66797,171287,1
803164,14,66797,112338,1
803164,14,66797,15157,2
803164,14,66797,54861,8
803164,14,66797,39155,1
803164,14,66797,38454,2
803164,14,66797,26793,3
803164,14,92217,15157,3
803164,14,92217,56979,3
803164,14,92217,54861,1
803164,14,92217,57328,1
803164,14,171287,84583,4
803164,14,171287,66797,1
803164,14,171287,112338,3
803164,14,171287,15157,1
803164,14,171287,56979,1
803164,14,171287,39155,1
803164,14,171287,57328,1
803164,14,171287,38454,4
803164,14,171287,26793,1
803164,14,112338,84583,2
803164,14,112338,92217,1
803164,14,112338,15157,6
803164,14,112338,56979,6
803164,14,112338,57328,1
803164,14,112338,38454,4
803164,14,112338,26793,1
803164,14,15157,84583,3
803164,14,15157,112338,4
803164,14,15157,103912,10
803164,14,15157,56979,8
803164,14,15157,54861,4
803164,14,15157,39155,3
803164,14,15157,57328,14
803164,14,15157,26793,4
803164,14,15157,92217,1
803164,14,15157,171287,1
803164,14,15157,38454,2
803164,14,103912,112338,1
803164,14,103912,15157,10
803164,14,103912,56979,1
803164,14,103912,54861,1
803164,14,103912,39155,1
803164,14,103912,57328,6
803164,14,103912,26793,1
803164,14,56979,84583,9
803164,14,56979,112338,3
803164,14,56979,103912,4
803164,14,56979,54861,3
803164,14,56979,39155,1
803164,14,56979,57328,8
803164,14,56979,26793,6
803164,14,56979,92217,2
803164,14,56979,171287,4
803164,14,56979,15157,6
803164,14,56979,38454,8
803164,14,54861,84583,6
803164,14,54861,92217,3
803164,14,54861,15157,3
803164,14,54861,103912,1
803164,14,54861,39155,3
803164,14,54861,57328,1
803164,14,54861,38454,1
803164,14,39155,84583,4
803164,14,39155,171287,2
803164,14,39155,15157,2
803164,14,39155,56979,5
803164,14,39155,54861,0
803164,14,39155,57328,1
803164,14,39155,38454,1
803164,14,57328,66797,3
803164,14,57328,92217,2
803164,14,57328,112338,2
803164,14,57328,15157,11
803164,14,57328,56979,6
803164,14,57328,103912,10
803164,14,57328,54861,2
803164,14,57328,26793,10
803164,14,38454,84583,11
803164,14,38454,171287,6
803164,14,38454,112338,2
803164,14,38454,103912,1
803164,14,38454,56979,8
803164,14,38454,39155,4
803164,14,38454,26793,3
803164,14,26793,66797,8
803164,14,26793,92217,1
803164,14,26793,112338,1
803164,14,26793,15157,6
803164,14,26793,103912,1
803164,14,26793,56979,6
803164,14,26793,54861,7
803164,14,26793,39155,1
803164,14,26793,57328,9
803164,14,26793,38454,3
803165,35,28593,19151,1
803165,35,28593,14295,1
803165,35,28468,60232,0
803165,35,28468,91972,1
803165,35,28468,11037,3
803165,35,28468,18008,3
803165,35,28468,7551,1
803165,35,28468,63370,2
803165,35,28468,14295,4
803165,35,28468,43252,3
803165,35,60232,19151,2
803165,35,60232,55829,1
803165,35,60232,11037,2
803165,35,60232,91972,1
803165,35,60232,12086,1
803165,35,60232,7551,3
803165,35,60232,14295,3
803165,35,60232,43252,2
803165,35,19151,60232,2
803165,35,19151,55829,1
803165,35,19151,11037,4
803165,35,19151,91972,2
803165,35,19151,18008,0
803165,35,19151,12086,6
803165,35,19151,7551,6
803165,35,19151,63370,3
803165,35,19151,14295,4
803165,35,55829,28468,1
803165,35,55829,60232,1
803165,35,55829,19151,1
803165,35,55829,18008,5
803165,35,55829,12086,1
803165,35,55829,7551,1
803165,35,55829,14295,2
803165,35,55829,43252,2
803165,35,91972,28593,1
803165,35,91972,55829,1
803165,35,91972,11037,0
803165,35,91972,18008,3
803165,35,91972,12086,1
803165,35,91972,63370,1
803165,35,91972,28468,1
803165,35,91972,19151,6
803165,35,91972,7551,1
803165,35,91972,14295,4
803165,35,91972,43252,3
803165,35,11037,28468,5
803165,35,11037,60232,1
803165,35,11037,55829,1
803165,35,11037,91972,4
803165,35,11037,18008,3
803165,35,11037,63370,2
803165,35,11037,14295,1
803165,35,11037,43252,4
803165,35,18008,28468,3
803165,35,18008,19151,5
803165,35,18008,55829,1
803165,35,18008,11037,2
803165,35,18008,91972,5
803165,35,18008,7551,4
803165,35,18008,63370,1
803165,35,18008,14295,6
803165,35,18008,43252,5
803165,35,12086,28593,1
803165,35,12086,19151,2
803165,35,12086,11037,9
803165,35,12086,55829,1
803165,35,7551,28593,1
803165,35,7551,28468,2
803165,35,7551,60232,3
803165,35,7551,19151,9
803165,35,7551,55829,1
803165,35,7551,91972,2
803165,35,7551,18008,4
803165,35,7551,12086,2
803165,35,7551,63370,2
803165,35,7551,14295,3
803165,35,7551,43252,1
803165,35,63370,28468,1
803165,35,63370,19151,1
803165,35,63370,91972,2
803165,35,63370,11037,1
803165,35,63370,18008,1
803165,35,63370,14295,3
803165,35,61538,18008,0
803165,35,14295,28593,2
803165,35,14295,60232,4
803165,35,14295,55829,1
803165,35,14295,11037,4
803165,35,14295,18008,13
803165,35,14295,63370,1
803165,35,14295,61538,1
803165,35,14295,28468,5
803165,35,14295,19151,5
803165,35,14295,91972,3
803165,35,14295,7551,2
803165,35,14295,43252,2
803165,35,43252,60232,2
803165,35,43252,55829,2
803165,35,43252,91972,1
803165,35,43252,11037,3
803165,35,43252,18008,3
803165,35,43252,12086,1
803165,35,43252,7551,2
803165,35,43252,63370,2
803165,35,43252,14295,7
803165,43,14664,20664,13
803165,43,14664,57001,3
803165,43,14664,17740,8
803165,43,14664,57112,5
803165,43,14664,28554,1
803165,43,14664,103955,9
803165,43,14664,37572,1
803165,43,14664,27789,20
803165,43,14664,37748,7
803165,43,14664,42593,8
803165,43,14664,17476,8
803165,43,20664,14664,17
803165,43,20664,57001,2
803165,43,20664,17740,10
803165,43,20664,57112,3
803165,43,20664,28554,7
803165,43,20664,103955,16
803165,43,20664,37572,1
803165,43,20664,27789,8
803165,43,20664,37748,8
803165,43,20664,15312,1
803165,43,20664,42593,14
803165,43,20664,17476,3
803165,43,57001,14664,7
803165,43,57001,20664,6
803165,43,57001,17740,3
803165,43,57001,17476,1
803165,43,57001,57112,1
803165,43,57001,103955,3
803165,43,57001,37748,1
803165,43,17740,20664,13
803165,43,17740,14664,8
803165,43,17740,57001,3
803165,43,17740,42593,1
803165,43,17740,17476,4
803165,43,17740,103955,1
803165,43,17740,37572,1
803165,43,17740,27789,2
803165,43,17740,37748,16
803165,43,17740,15312,3
803165,43,42593,20664,15
803165,43,42593,14664,6
803165,43,42593,57001,4
803165,43,42593,17740,1
803165,43,42593,57112,7
803165,43,42593,15749,1
803165,43,42593,28554,5
803165,43,42593,103955,14
803165,43,42593,37572,2
803165,43,42593,27789,11
803165,43,42593,15312,5
803165,43,42593,17476,1
803165,43,17476,14664,6
803165,43,17476,20664,4
803165,43,17476,57001,2
803165,43,17476,17740,2
803165,43,17476,42593,1
803165,43,17476,57112,12
803165,43,17476,15749,2
803165,43,17476,37572,1
803165,43,17476,27789,12
803165,43,17476,37748,12
803165,43,17476,15312,2
803165,43,57112,20664,3
803165,43,57112,14664,1
803165,43,57112,42593,19
803165,43,57112,17476,6
803165,43,57112,28554,1
803165,43,57112,15749,2
803165,43,57112,103955,5
803165,43,57112,27789,9
803165,43,57112,37748,3
803165,43,28554,20664,6
803165,43,28554,14664,2
803165,43,28554,42593,7
803165,43,28554,17476,1
803165,43,28554,15749,1
803165,43,28554,37572,2
803165,43,28554,27789,4
803165,43,28554,15312,5
803165,43,15749,20664,1
803165,43,15749,57001,4
803165,43,15749,17740,3
803165,43,15749,57112,4
803165,43,15749,17476,4
803165,43,15749,28554,1
803165,43,15749,37572,1
803165,43,15749,37748,1
803165,43,103955,20664,12
803165,43,103955,14664,8
803165,43,103955,57001,2
803165,43,103955,17740,2
803165,43,103955,57112,1
803165,43,103955,27789,7
803165,43,103955,37748,1
803165,43,103955,42593,9
803165,43,103955,17476,1
803165,43,37572,14664,1
803165,43,37572,42593,1
803165,43,37572,28554,5
803165,43,27789,14664,16
803165,43,27789,20664,11
803165,43,27789,57001,4
803165,43,27789,17740,4
803165,43,27789,42593,18
803165,43,27789,17476,6
803165,43,27789,57112,7
803165,43,27789,28554,3
803165,43,27789,103955,8
803165,43,27789,37748,5
803165,43,27789,15312,7
803165,43,37748,14664,6
803165,43,37748,20664,6
803165,43,37748,57001,2
803165,43,37748,17740,16
803165,43,37748,57112,3
803165,43,37748,17476,15
803165,43,37748,15749,2
803165,43,37748,103955,1
803165,43,37748,27789,5
803165,43,37748,15312,3
803165,43,15312,20664,2
803165,43,15312,17740,3
803165,43,15312,42593,3
803165,43,15312,57112,1
803165,43,15312,17476,4
803165,43,15312,28554,3
803165,43,15312,27789,7
803165,43,15312,37748,3
803166,20,38580,58822,2
803166,20,38580,54756,5
803166,20,38580,110979,1
803166,20,38580,10318,2
803166,20,38580,17784,3
803166,20,38580,62399,1
803166,20,38580,169359,1
803166,20,38580,17339,3
803166,20,38580,56192,4
803166,20,38580,80447,4
803166,20,54756,38580,10
803166,20,54756,54756,1
803166,20,54756,110979,3
803166,20,54756,10318,1
803166,20,54756,17784,3
803166,20,54756,62399,1
803166,20,54756,169359,3
803166,20,54756,17339,6
803166,20,54756,56192,3
803166,20,54756,80447,4
803166,20,58822,38580,2
803166,20,58822,110979,2
803166,20,58822,17784,4
803166,20,58822,62399,2
803166,20,58822,17339,1
803166,20,58822,44683,1
803166,20,58822,80447,1
803166,20,110979,54756,2
803166,20,110979,58822,5
803166,20,110979,17784,3
803166,20,110979,20452,3
803166,20,110979,62399,2
803166,20,110979,169359,2
803166,20,110979,17339,5
803166,20,110979,56192,3
803166,20,110979,44683,3
803166,20,110979,80447,2
803166,20,10318,110979,1
803166,20,10318,17784,6
803166,20,10318,20452,1
803166,20,10318,62399,1
803166,20,10318,17339,1
803166,20,10318,44683,3
803166,20,10318,80447,3
803166,20,17784,54756,1
803166,20,17784,58822,1
803166,20,17784,110979,7
803166,20,17784,20452,2
803166,20,17784,62399,8
803166,20,17784,17339,5
803166,20,17784,44683,1
803166,20,20452,38580,1
803166,20,20452,54756,2
803166,20,20452,110979,2
803166,20,20452,17784,1
803166,20,20452,62399,1
803166,20,20452,17339,1
803166,20,169359,10318,2
803166,20,169359,17784,2
803166,20,169359,20452,1
803166,20,169359,17339,9
803166,20,169359,80447,4
803166,20,62399,38580,0
803166,20,62399,58822,4
803166,20,62399,54756,2
803166,20,62399,110979,7
803166,20,62399,17784,3
803166,20,62399,20452,1
803166,20,62399,17339,1
803166,20,62399,56192,2
803166,20,62399,44683,0
803166,20,17339,38580,5
803166,20,17339,58822,2
803166,20,17339,54756,4
803166,20,17339,10318,1
803166,20,17339,17784,3
803166,20,17339,169359,5
803166,20,17339,62399,7
803166,20,17339,44683,5
803166,20,17339,80447,10
803166,20,17339,110979,10
803166,20,17339,20452,2
803166,20,17339,56192,1
803166,20,56192,38580,2
803166,20,56192,54756,1
803166,20,56192,110979,1
803166,20,56192,10318,1
803166,20,56192,17784,2
803166,20,56192,62399,2
803166,20,56192,17339,4
803166,20,44683,110979,5
803166,20,44683,17784,2
803166,20,44683,62399,1
803166,20,44683,169359,4
803166,20,44683,17339,1
803166,20,80447,38580,7
803166,20,80447,54756,9
803166,20,80447,110979,1
803166,20,80447,10318,3
803166,20,80447,17784,2
803166,20,80447,20452,2
803166,20,80447,62399,1
803166,20,80447,169359,3
803166,20,80447,17339,7
803166,20,80447,44683,1
803166,4,92170,40799,2
803166,4,92170,28301,5
803166,4,92170,41733,0
803166,4,92170,7933,5
803166,4,92170,42758,3
803166,4,92170,20480,2
803166,4,92170,58771,8
803166,4,92170,38429,23
803166,4,40799,92170,4
803166,4,40799,52940,4
803166,4,40799,41733,7
803166,4,40799,45268,4
803166,4,40799,7933,4
803166,4,40799,42758,1
803166,4,40799,149736,5
803166,4,40799,58771,2
803166,4,40799,38429,3
803166,4,52940,92170,2
803166,4,52940,40799,2
803166,4,52940,28301,2
803166,4,52940,7933,1
803166,4,52940,20480,3
803166,4,52940,38429,2
803166,4,52940,58771,3
803166,4,52940,41733,4
803166,4,52940,45268,15
803166,4,52940,42758,1
803166,4,52940,149736,5
803166,4,28301,92170,6
803166,4,28301,52940,1
803166,4,28301,45268,1
803166,4,28301,7933,2
803166,4,28301,128389,2
803166,4,28301,149736,1
803166,4,28301,38429,3
803166,4,28301,58771,4
803166,4,45268,92170,1
803166,4,45268,40799,1
803166,4,45268,52940,7
803166,4,45268,28301,1
803166,4,45268,7933,1
803166,4,45268,38429,1
803166,4,45268,58771,4
803166,4,45268,41733,1
803166,4,45268,42758,4
803166,4,45268,149736,1
803166,4,41733,92170,1
803166,4,41733,40799,3
803166,4,41733,52940,6
803166,4,41733,45268,2
803166,4,41733,7933,2
803166,4,41733,149736,2
803166,4,41733,58771,4
803166,4,41733,38429,1
803166,4,7933,92170,11
803166,4,7933,40799,6
803166,4,7933,52940,2
803166,4,7933,28301,1
803166,4,7933,45268,2
803166,4,7933,41733,3
803166,4,7933,149736,7
803166,4,7933,20480,2
803166,4,7933,58771,4
803166,4,42758,92170,4
803166,4,42758,52940,2
803166,4,42758,45268,3
803166,4,42758,41733,4
803166,4,42758,7933,0
803166,4,42758,38429,2
803166,4,42758,58771,3
803166,4,128389,92170,1
803166,4,128389,52940,1
803166,4,128389,28301,1
803166,4,128389,58771,2
803166,4,149736,92170,1
803166,4,149736,40799,6
803166,4,149736,52940,12
803166,4,149736,28301,3
803166,4,149736,45268,1
803166,4,149736,41733,2
803166,4,149736,7933,6
803166,4,149736,128389,3
803166,4,149736,20480,9
803166,4,149736,48773,1
803166,4,149736,58771,1
803166,4,20480,92170,2
803166,4,20480,40799,2
803166,4,20480,52940,1
803166,4,20480,45268,3
803166,4,20480,7933,5
803166,4,20480,42758,3
803166,4,20480,149736,8
803166,4,20480,58771,2
803166,4,48773,52940,1
803166,4,38429,92170,13
803166,4,38429,40799,2
803166,4,38429,52940,2
803166,4,38429,28301,2
803166,4,38429,7933,2
803166,4,38429,20480,1
803166,4,38429,58771,5
803166,4,38429,45268,2
803166,4,38429,41733,1
803166,4,38429,42758,6
803166,4,58771,92170,11
803166,4,58771,40799,4
803166,4,58771,52940,7
